#Downloaded 28 Jan 2017 - ensembl GrCh37 biomart http://grch37.ensembl.org/biomart/martview/7137c8b25d15c013f241a06dab9bdb9f
GeneID	GeneStart	GeneEnd	Strand	AssociatedGeneName	HGNCsymbol	Chromosome_scaffold name
ENSG00000162947	150624020	150715705	-1	AC007364.1		2
ENSG00000101782	21032787	21066567	1	RIOK3	RIOK3	18
ENSG00000253673	157602404	157627024	1	CTC-436K13.1		5
ENSG00000265197	18398127	18398238	-1	AC053516.1		Y
ENSG00000222713	117622618	117622921	1	RN7SKP51	RN7SKP51	6
ENSG00000271897	11607785	11608214	1	RP11-679B17.2		6
ENSG00000248265	54452038	54516018	1	RP11-834C11.3		12
ENSG00000222743	37620087	37620190	-1	RNU6-1190P	RNU6-1190P	5
ENSG00000251213	175085592	175090064	-1	RP11-248N22.2		4
ENSG00000251484	109646157	109647388	-1	RP5-1065J22.4		1
ENSG00000155508	154237113	154256353	1	CNOT8	CNOT8	5
ENSG00000256609	119619853	119621064	-1	RP11-64B16.4		12
ENSG00000002586	2609220	2659350	1	CD99	CD99	X
ENSG00000254103	59416147	59416627	1	RP11-114M5.3		8
ENSG00000124795	18224099	18265054	-1	DEK	DEK	6
ENSG00000212182	114763018	114763232	-1	U3		2
ENSG00000235009	38658436	38660715	1	AC093822.1		2
ENSG00000219703	117752754	117753605	1	RP1-92C8.2		6
ENSG00000207419	11710052	11710193	1	SNORA67		6
ENSG00000187778	49950327	49961936	-1	MCRS1	MCRS1	12
ENSG00000252853	206855308	206855380	1	SNORD112		1
ENSG00000236253	53878821	53905693	-1	SLC25A3P1	SLC25A3P1	1
ENSG00000233929	16567708	16567893	-1	MT1XP1	MT1XP1	1
ENSG00000249875	175276005	175297596	-1	RP11-51M24.1		4
ENSG00000235242	114879851	114880870	-1	AC010982.2		2
ENSG00000252323	18448163	18448269	-1	RNU6-184P	RNU6-184P	Y
ENSG00000224548	126930105	126930714	1	RP1-107N3.2		X
ENSG00000238310	109750416	109750470	-1	RNU7-122P	RNU7-122P	1
ENSG00000203827	148739443	148758311	1	NBPF16	NBPF16	1
ENSG00000234427	11810835	11811481	1	RP3-413H6.2		6
ENSG00000237185	31659628	31660543	1	VN1R66P	VN1R66P	16
ENSG00000261790	2034878	2040358	-1	AC005606.14		16
ENSG00000231447	151889195	151890140	-1	RP1-14D6.7		X
ENSG00000224114	206869182	206869614	-1	RP11-343H5.4		1
ENSG00000254942	110082528	110086459	-1	RP5-1160K1.8		1
ENSG00000265846	175344946	175345015	1	MIR4276	MIR4276	4
ENSG00000250654	54470622	54475687	-1	RP11-834C11.7		12
ENSG00000230997	90358132	90358788	1	RAB42P1	RAB42P1	14
ENSG00000254047	157615985	157616919	-1	CTC-436K13.4		5
ENSG00000228560	159315956	159438858	-1	RP11-550P17.5		1
ENSG00000242970	59500979	59501323	-1	AC068522.4		8
ENSG00000215124	11861859	11863203	-1	RP3-420J14.1		6
ENSG00000239039	33370993	33371096	1	SNORD13	SNORD13	8
ENSG00000243279	48928813	48931730	-1	PRAF2	PRAF2	X
ENSG00000206832	110134156	110134262	-1	RNU6V	RNU6V	1
ENSG00000250596	175444852	175461495	-1	RP11-440I14.2		4
ENSG00000260631	31692168	31693422	1	RBM22P12	RBM22P12	16
ENSG00000215506	28654360	28725837	1	TPTE2P4	TPTE2P4	Y
ENSG00000199349	206921325	206921437	-1	Y_RNA		1
ENSG00000248442	159320883	159321816	1	OR10J7P	OR10J7P	1
ENSG00000236042	127232011	127232508	-1	RP1-203C2.2		X
ENSG00000225113	110138847	110140403	1	RP5-1160K1.3		1
ENSG00000260107	2047655	2048375	1	AC005606.15		16
ENSG00000231926	115017627	115018803	-1	SEPHS1P7	SEPHS1P7	2
ENSG00000271680	207079273	207079738	1	RP11-564A8.8		1
ENSG00000188612	73163408	73179078	-1	SUMO2	SUMO2	17
ENSG00000251584	175457791	175461935	1	RP11-440I14.3		4
ENSG00000265386	2063182	2063475	1	RN7SL219P	RN7SL219P	16
ENSG00000258544	90574019	90574339	1	RP11-750I4.2		14
ENSG00000206743	37700433	37700539	-1	RNU6-484P	RNU6-484P	5
ENSG00000242599	151895976	151903136	-1	CSAG4	CSAG4	X
ENSG00000207709	110141515	110141589	1	MIR197	MIR197	1
ENSG00000230645	151027937	151157594	1	AC016682.1		2
ENSG00000253232	33380672	33380809	1	RP11-359B20.5		8
ENSG00000226457	16695645	16696025	-1	RP11-430L17.1		1
ENSG00000226945	207080964	207081574	1	RP11-564A8.4		1
ENSG00000221656	2140196	2140285	-1	MIR1225	MIR1225	16
ENSG00000238335	37802073	37802167	-1	AC008869.1		5
ENSG00000228703	110171039	110172927	-1	RP5-1160K1.6		1
ENSG00000096384	44214824	44221620	1	HSP90AB1	HSP90AB1	6
ENSG00000221434	117766553	117766604	1	AL132671.1		6
ENSG00000250760	175460340	175461406	-1	RP11-440I14.4		4
ENSG00000168004	63228876	63258666	-1	HRASLS5	HRASLS5	11
ENSG00000231420	151091406	151113521	-1	AC113610.1		2
ENSG00000235334	127256712	127257474	1	RP1-203C2.3		X
ENSG00000226181	117772293	117774688	-1	RP1-92C8.3		6
ENSG00000248587	37840540	37875901	1	GDNF-AS1	GDNF-AS1	5
ENSG00000260472	31708718	31708928	-1	CTD-2358C21.2		16
ENSG00000259933	2141437	2145426	1	RP11-304L19.1		16
ENSG00000235045	110193992	110194721	1	RPL7P8	RPL7P8	1
ENSG00000250200	175844964	175845189	-1	RP13-577H12.3		4
ENSG00000201351	90643566	90643674	1	Y_RNA		14
ENSG00000238401	207212039	207212145	-1	snoU13		1
ENSG00000236049	151409046	151428735	-1	AC104777.2		2
ENSG00000207461	117778897	117779001	-1	RNU6-253P	RNU6-253P	6
ENSG00000253449	157652360	157661384	-1	CTC-436K13.6		5
ENSG00000235113	32398789	32400594	1	RP11-241I20.4		10
ENSG00000226565	207323522	207323626	-1	RP11-164O23.5		1
ENSG00000242571	90833041	90833523	-1	RPL21P11	RPL21P11	14
ENSG00000252505	33397558	33397655	1	SNORA70		8
ENSG00000239007	54154422	54154485	-1	RNU7-95P	RNU7-95P	1
ENSG00000218233	117954869	117966250	1	NEPNP	NEPNP	6
ENSG00000265493	175848458	175848542	-1	AC105914.1		4
ENSG00000122180	203052260	203055164	-1	MYOG	MYOG	1
ENSG00000213553	38708920	38710012	1	RPLP0P6	RPLP0P6	2
ENSG00000132972	25338290	25454059	1	RNF17	RNF17	13
ENSG00000201003	54236691	54236826	-1	SNORA58		1
ENSG00000253995	33397703	33398011	1	RP11-10D7.5		8
ENSG00000224240	28695572	28695890	1	CYCSP49	CYCSP49	Y
ENSG00000260568	31710997	31711786	-1	CTD-2358C21.3		16
ENSG00000238433	59574800	59574903	-1	snoU13		8
ENSG00000225102	11990576	11992245	-1	RP11-456H18.1		6
ENSG00000250431	175898722	175900532	-1	RP13-577H12.2		4
ENSG00000251686	159335951	159336879	1	OR10J8P	OR10J8P	1
ENSG00000238074	9324922	9327689	1	TSPY6P	TSPY6P	Y
ENSG00000264454	54294465	54294534	1	AL049745.1		1
ENSG00000234811	32400572	32400717	-1	RP11-241I20.5		10
ENSG00000260246	110235739	110236364	-1	AC000032.2		1
ENSG00000201231	59726971	59727111	-1	RNU4-50P	RNU4-50P	8
ENSG00000238520	115038661	115038752	-1	snoU13		2
ENSG00000232387	125524123	125524512	1	SKA2P1	SKA2P1	9
ENSG00000224462	207338841	207357255	1	C4BPAP1	C4BPAP1	1
ENSG00000237220	151422648	151424594	1	AC104777.3		2
ENSG00000261123	2144831	2147027	-1	RP11-304L19.3		16
ENSG00000254048	59904279	59905497	-1	RP11-328K2.1		8
ENSG00000253424	157683145	157685444	1	CTC-436K13.3		5
ENSG00000226029	16787443	16794976	1	RP4-798A10.2		1
ENSG00000216998	49533637	49547879	-1	CYP2AC1P	CYP2AC1P	6
ENSG00000230202	118320138	118320611	1	RP11-632C17__A.1		6
ENSG00000229687	54307220	54307505	1	RP4-654H19.2		1
ENSG00000238758	90847542	90847596	1	AL512791.1		14
ENSG00000229896	12007903	12009089	1	RP11-456H18.2		6
ENSG00000235239	127261068	127262190	-1	RP1-203C2.4		X
ENSG00000249411	175938167	175940365	1	RP11-391J13.1		4
ENSG00000222923	115177702	115177879	1	RNU2-41P	RNU2-41P	2
ENSG00000252482	32462612	32462672	1	RNU7-22P	RNU7-22P	10
ENSG00000258424	90868867	90871579	-1	RP11-471B22.2		14
ENSG00000241720	110268442	110317874	1	RP4-735C1.4		1
ENSG00000261240	2162336	2163343	1	RP11-304L19.4		16
ENSG00000232359	151451616	151476581	-1	AC104777.1		2
ENSG00000231538	115586009	115591125	-1	DPP10-AS3	DPP10-AS3	2
ENSG00000227629	28732789	28737748	-1	SLC25A15P1	SLC25A15P1	Y
ENSG00000217094	32477251	32477745	-1	PPIAP31	PPIAP31	10
ENSG00000167912	60031599	60033905	1	RP11-25K19.1		8
ENSG00000216809	118773632	118776155	-1	RP11-57K17.1		6
ENSG00000117448	46016215	46035721	1	AKR1A1	AKR1A1	1
ENSG00000258678	90918407	90921461	-1	RP11-1078H9.1		14
ENSG00000253134	157702719	157705821	1	CTC-436K13.2		5
ENSG00000219102	54440642	54441704	-1	HNRNPA3P12	HNRNPA3P12	1
ENSG00000240189	33437730	33438026	-1	RN7SL621P	RN7SL621P	8
ENSG00000260447	2169208	2170249	1	RP11-304L19.2		16
ENSG00000224048	151468895	151491862	1	AC104777.4		2
ENSG00000131797	31711911	31721097	1	CLUHP3	CLUHP3	16
ENSG00000224927	110353264	110353620	-1	NDUFA5P10	NDUFA5P10	1
ENSG00000233208	90921574	90925249	1	LINC00642	LINC00642	14
ENSG00000249284	176207756	176211918	1	RP11-287F9.1		4
ENSG00000235717	115591407	115593165	-1	DPP10-AS2	DPP10-AS2	2
ENSG00000253801	67382989	67383322	-1	CTD-2060F24.1		5
ENSG00000249326	1887446	1900607	1	CTD-2194D22.4		5
ENSG00000200059	2181852	2181951	1	Y_RNA		16
ENSG00000218893	12319685	12319824	1	SUMO2P12	SUMO2P12	6
ENSG00000233190	32520777	32521173	-1	RPS24P13	RPS24P13	10
ENSG00000213605	87112198	87112854	-1	AC111200.2		2
ENSG00000248539	37899465	37920971	-1	CTD-2194L12.2		5
ENSG00000138100	27505260	27530307	1	TRIM54	TRIM54	2
ENSG00000253642	33462374	33896526	1	RP11-317N12.1		8
ENSG00000169075	118822593	118824069	1	BRD7P3	BRD7P3	6
ENSG00000197015	54481327	54481616	1	AL353898.1		1
ENSG00000080947	16793931	16825752	-1	CROCCP3	CROCCP3	1
ENSG00000265867	2183120	2183205	1	MIR4516	MIR4516	16
ENSG00000254350	157851593	157879766	1	RP11-542A14.1		5
ENSG00000252108	67454889	67454974	-1	RNU6-1232P	RNU6-1232P	5
ENSG00000264397	2185978	2186130	-1	MIR3180-5	MIR3180-5	16
ENSG00000163235	70674412	70781325	-1	TGFA	TGFA	2
ENSG00000272091	54492356	54494172	-1	RP4-758J24.5		1
ENSG00000213864	67455046	67455721	-1	EEF1B2P2	EEF1B2P2	5
ENSG00000250032	37939467	37948057	-1	CTD-2194L12.3		5
ENSG00000223321	12406718	12407013	-1	RN7SKP293	RN7SKP293	6
ENSG00000206014	11786101	11787072	-1	OR7E161P	OR7E161P	8
ENSG00000260260	2204798	2205359	-1	RP11-304L19.5		16
ENSG00000203276	54498816	54500553	-1	AL353898.2		1
ENSG00000227253	32555217	32558402	1	RP11-166N17.1		10
ENSG00000235026	115888512	115918920	-1	DPP10-AS1	DPP10-AS1	2
ENSG00000271443	38762400	38763391	-1	RP11-541E12.1		2
ENSG00000269821	2629558	2721224	-1	KCNQ1OT1	KCNQ1OT1	11
ENSG00000248551	176267509	176324261	-1	RP11-287F9.2		4
ENSG00000251044	67670593	67670955	1	CTD-2582M21.1		5
ENSG00000233425	125599836	125601099	1	KRT18P67	KRT18P67	9
ENSG00000217330	118910233	118910797	1	SSXP10	SSXP10	6
ENSG00000228420	110370977	110414058	1	RP4-735C1.6		1
ENSG00000212802	12514342	12515006	1	RPL15P3	RPL15P3	6
ENSG00000254487	49839330	49847105	1	RP11-707M1.7		11
ENSG00000264208	54519752	54519827	1	MIR4781	MIR4781	1
ENSG00000266202	26125832	26220391	-1	RP1-66C13.4		17
ENSG00000136895	129986544	130155939	1	GARNL3	GARNL3	9
ENSG00000237917	28740998	28780799	-1	PARP4P1	PARP4P1	Y
ENSG00000236041	2792586	2792807	1	COX6CP18	COX6CP18	11
ENSG00000248884	67726254	67730308	-1	CTC-537E7.3		5
ENSG00000251518	37948593	37951157	1	CTD-2130F23.2		5
ENSG00000249945	176379440	176387848	-1	RP11-598D14.1		4
ENSG00000225183	54555529	54555766	1	RP4-758J24.4		1
ENSG00000248994	1933977	1959290	1	RP11-259O2.1		5
ENSG00000235005	110426798	110428886	-1	RP11-195M16.1		1
ENSG00000184324	151922445	151928738	1	CSAG2	CSAG2	X
ENSG00000235735	127447259	127448026	1	RPL7AP72	RPL7AP72	X
ENSG00000248533	37953504	37967066	1	CTD-2130F23.1		5
ENSG00000234901	101263497	101264019	-1	MTND6P13	MTND6P13	X
ENSG00000221136	176394153	176394259	1	AC131094.1		4
ENSG00000255268	49846391	49848276	-1	RP11-707M1.9		11
ENSG00000259789	90955356	90957981	-1	RP11-1078H9.6		14
ENSG00000261055	110438595	110440483	1	RP11-195M16.3		1
ENSG00000270437	63310143	63314457	1	RP11-511I11.2		2
ENSG00000206630	2205024	2205106	-1	SNORD60	SNORD60	16
ENSG00000253851	104240653	104241542	-1	RP11-318M2.3		8
ENSG00000251174	176415765	176417151	1	TSEN2P1	TSEN2P1	4
ENSG00000183354	5881596	6007901	-1	KIAA2026	KIAA2026	9
ENSG00000252748	91031485	91031569	1	AL096869.1		14
ENSG00000237611	54565641	54565897	-1	AL353898.3		1
ENSG00000258634	110600962	110605177	1	RP4-773N10.4		1
ENSG00000249197	159375213	159376199	-1	OR10J9P	OR10J9P	1
ENSG00000228064	151839020	151859988	1	AC023469.2		2
ENSG00000252958	2255031	2255137	-1	AC009065.3		16
ENSG00000235586	38828740	38829320	1	AC011247.3		2
ENSG00000266289	104395306	104396082	-1	RP11-1C8.6		8
ENSG00000249588	67819705	67825834	1	CTC-537E7.1		5
ENSG00000225632	54751078	54753044	1	RP5-997D24.3		1
ENSG00000261532	2261998	2262864	1	RP11-304L19.8		16
ENSG00000236885	151974469	152042723	-1	AC018731.3		2
ENSG00000214285	129347613	129350935	1	NPS	NPS	10
ENSG00000204228	33172419	33174608	1	HSD17B8	HSD17B8	6
ENSG00000249388	54475902	54496477	1	RP11-834C11.6		12
ENSG00000225549	119078681	119104583	1	RP11-210H10__A.1		6
ENSG00000207399	104397189	104397295	1	RNU6-1011P	RNU6-1011P	8
ENSG00000248574	176496019	176497291	1	ADAM20P2	ADAM20P2	4
ENSG00000229414	2861365	2882798	-1	KCNQ1-AS1	KCNQ1-AS1	11
ENSG00000219061	49854692	49860872	-1	TRIM51FP	TRIM51FP	11
ENSG00000250003	38025799	38184034	1	CTD-2116N24.1		5
ENSG00000248359	67827517	67829357	-1	CTC-537E7.2		5
ENSG00000259780	2285690	2286914	-1	RP11-304L19.12		16
ENSG00000251525	101428072	101439994	1	TCP11X3P	TCP11X3P	X
ENSG00000213201	152042702	152043109	1	FABP5P10	FABP5P10	2
ENSG00000225689	127457598	127734446	-1	RP1-30E17.2		X
ENSG00000261670	104476617	104481213	1	RP11-1C8.5		8
ENSG00000212447	125642492	125642602	-1	SNORD90	SNORD90	9
ENSG00000226097	20336331	20351335	1	AC099342.1		7
ENSG00000249304	114864412	114865476	1	RP11-26P13.2		4
ENSG00000248597	1963723	1967268	-1	RP11-259O2.2		5
ENSG00000228518	19304706	19305532	1	SURF6P1	SURF6P1	Y
ENSG00000232403	63335253	63335564	-1	RP11-511I11.1		2
ENSG00000232245	54881929	54886533	1	RP4-705F19.1		1
ENSG00000258673	110625310	110652341	1	RP4-773N10.6		1
ENSG00000271830	104493494	104493847	-1	RP11-1C8.7		8
ENSG00000237941	2891263	2893335	1	KCNQ1DN	KCNQ1DN	11
ENSG00000250432	54478916	54519776	-1	RP11-834C11.5		12
ENSG00000234015	12583147	12585636	-1	RP11-125M16.1		6
ENSG00000232518	38895830	38898563	-1	AC074366.3		2
ENSG00000248716	115025094	115025381	1	RP11-362M19.1		4
ENSG00000249335	68128412	68257985	-1	CTC-340D7.1		5
ENSG00000265404	54970341	54970443	1	AC099796.1		1
ENSG00000272085	157891473	157891686	1	RP11-542A14.2		5
ENSG00000253477	104495626	104513904	-1	RP11-1C8.4		8
ENSG00000103152	127006	135852	1	MPG	MPG	16
ENSG00000264684	152224848	152224925	1	MIR4773-2	MIR4773-2	2
ENSG00000264684	152224848	152224925	1	MIR4773-2	MIR4773-1	2
ENSG00000213144	119632655	119633199	1	RP11-64B16.2		12
ENSG00000226802	127574907	127575763	1	RP11-72I18.1		X
ENSG00000249731	1968208	1969127	1	RP11-259O2.3		5
ENSG00000235741	54982085	54982932	-1	RP5-866L20.1		1
ENSG00000253194	119255950	119352706	1	RP11-351A11.1		6
ENSG00000262877	79361930	79364056	-1	RP11-1055B8.4		17
ENSG00000223291	12753907	12754003	1	AL354680.1		6
ENSG00000238836	38081774	38081845	-1	AC074129.1		5
ENSG00000237173	54990497	54990604	1	RP5-866L20.2		1
ENSG00000242113	152228517	152228798	1	RN7SL124P	RN7SL124P	2
ENSG00000242412	63344986	63346677	-1	DBIL5P2	DBIL5P2	2
ENSG00000146216	43211418	43255997	1	TTBK1	TTBK1	6
ENSG00000252799	21878047	21878123	-1	snoU13		22
ENSG00000261094	125699902	125702612	1	RP11-355O1.11		9
ENSG00000206702	13214288	13214451	1	RNU1-11P	RNU1-11P	6
ENSG00000271595	19576759	19577094	-1	TCEB1P35	TCEB1P35	Y
ENSG00000231351	87157373	87157877	-1	AC111200.7		2
ENSG00000222649	119379045	119379139	1	Y_RNA		6
ENSG00000252646	54991059	54991126	1	SNORD112		1
ENSG00000227238	38990676	38992363	1	TTC39DP	TTC39DP	2
ENSG00000225214	152954842	152965716	1	AC079790.2		2
ENSG00000254135	157912198	157961446	1	RP11-32D16.1		5
ENSG00000161328	537527	554916	1	LRRC56	LRRC56	11
ENSG00000252143	21899186	21899328	1	SCARNA17		22
ENSG00000207931	115577915	115578010	1	MIR577	MIR577	4
ENSG00000227091	110708808	110715111	-1	RP5-1028L10.1		1
ENSG00000207982	119390212	119390308	-1	MIR548B	MIR548B	6
ENSG00000256311	119663639	119696822	-1	RP11-64B16.5		12
ENSG00000227453	55002469	55003431	1	HNRNPA1P63	HNRNPA1P63	1
ENSG00000252605	21899414	21899496	1	SCARNA18		22
ENSG00000215022	13265093	13295818	-1	RP1-257A7.4		6
ENSG00000255105	104571327	104571617	-1	RP11-5A11.1		8
ENSG00000224943	159436111	159453166	1	RP11-180D21.3		1
ENSG00000250215	115634735	115636076	-1	CIR1P2	CIR1P2	4
ENSG00000234272	152988069	152988359	1	RPL30P2	RPL30P2	2
ENSG00000220139	119480462	119480641	1	RP3-354N19.1		6
ENSG00000222352	21899633	21899933	-1	RN7SKP221	RN7SKP221	22
ENSG00000250289	68150737	68150912	-1	VWA8P1	VWA8P1	5
ENSG00000207008	2985001	2985123	-1	SNORA54	SNORA54	11
ENSG00000254714	49872181	49884080	1	RP11-163O19.1		11
ENSG00000206853	60049931	60050061	-1	SNORA51		8
ENSG00000254644	104580831	104581206	-1	RP11-5A11.2		8
ENSG00000273342	21995133	21995573	1	KB-1440D3.14		22
ENSG00000244661	142216290	142216732	-1	TRBV12-1	TRBV12-1	7
ENSG00000186766	129535499	129539450	1	FOXI2	FOXI2	10
ENSG00000164893	87226281	87333375	-1	SLC7A13	SLC7A13	8
ENSG00000212249	68169781	68169914	1	U8		5
ENSG00000230728	55087150	55094111	-1	RP11-240D10.4		1
ENSG00000247473	3050624	3062490	1	CARS-AS1	CARS-AS1	11
ENSG00000201763	60368444	60368569	1	RNA5SP267	RNA5SP267	8
ENSG00000238687	104677523	104677622	1	snoU13		8
ENSG00000231100	159527158	159527990	1	RP11-740C1.2		1
ENSG00000212102	22007270	22007347	1	MIR301B	MIR301B	22
ENSG00000163485	203059782	203136533	1	ADORA1	ADORA1	1
ENSG00000224989	19612838	19626898	1	FAM41AY1	FAM41AY1	Y
ENSG00000235122	49785143	49788155	1	RP3-417L20.4		6
ENSG00000235526	110720265	110721341	-1	RP5-1028L10.2		1
ENSG00000250066	68259073	68263672	1	RP11-141O11.1		5
ENSG00000253684	33499099	33499457	-1	RP11-10D7.2		8
ENSG00000254150	60470087	60470414	-1	RP11-379I19.2		8
ENSG00000239944	142245303	142245572	-1	TRBV8-2	TRBV8-2	7
ENSG00000239344	104780509	104781257	1	RP11-771F20.1		8
ENSG00000237453	55258558	55260578	1	RP11-67L3.2		1
ENSG00000226082	62912046	62912557	1	RP11-24H1.1		3
ENSG00000207751	22007593	22007674	1	MIR130B	MIR130B	22
ENSG00000230391	116225632	116226514	1	RPSAP23	RPSAP23	2
ENSG00000118492	146920101	147136598	1	ADGB	ADGB	6
ENSG00000226170	151953177	151953993	-1	U82671.12		X
ENSG00000224965	110751456	110752609	-1	KCNC4-AS1	KCNC4-AS1	1
ENSG00000226707	49791425	49792495	-1	RP11-719J20.1		6
ENSG00000201616	3069589	3069751	-1	RNU1-91P	RNU1-91P	11
ENSG00000216113	104863827	104863916	1	AP001572.1		8
ENSG00000222351	125708267	125708373	-1	Y_RNA		9
ENSG00000216316	119590298	119590879	-1	RP3-354N19.3		6
ENSG00000272954	22016223	22016652	1	KB-1440D3.13		22
ENSG00000240637	115720487	115720783	1	RN7SL808P	RN7SL808P	4
ENSG00000253260	60473886	60506260	-1	RP11-379I19.1		8
ENSG00000263794	33573302	33573586	1	RN7SL457P	RN7SL457P	8
ENSG00000255550	49875632	49880954	-1	RP11-163O19.11		11
ENSG00000233716	63459588	63460712	-1	AC074367.1		2
ENSG00000179577	105432721	105433132	-1	AP003471.1		8
ENSG00000242771	142259059	142259331	-1	TRBV5-2	TRBV5-2	7
ENSG00000272379	13290250	13290722	-1	RP1-257A7.5		6
ENSG00000242396	55352548	55353674	1	RP11-67L3.5		1
ENSG00000236710	3105623	3106673	-1	AC108448.2		11
ENSG00000251308	116064138	116064459	1	MRPS33P3	MRPS33P3	4
ENSG00000269787	15014044	15014985	-1	OR7A3P	OR7A3P	19
ENSG00000200536	110815106	110815229	1	SNORA25		1
ENSG00000244671	22077172	22077471	-1	RN7SL280P	RN7SL280P	22
ENSG00000271890	159551410	159552438	-1	OR10AE1P	OR10AE1P	1
ENSG00000255174	11856596	11856977	1	RP11-481A20.4		8
ENSG00000264933	152163780	152164039	-1	RN7SL190P	RN7SL190P	X
ENSG00000253569	33579823	33580597	-1	VENTXP5	VENTXP5	8
ENSG00000226733	50061424	50066995	1	RP11-397G17.1		6
ENSG00000248461	38148582	38153817	1	CTD-2207A17.1		5
ENSG00000244342	62936105	63110738	1	LINC00698	LINC00698	3
ENSG00000226114	87161585	87161945	-1	AC111200.8		2
ENSG00000222158	105437587	105437666	1	AP003471.2		8
ENSG00000237786	13486526	13487084	1	GFOD1-AS1	GFOD1-AS1	6
ENSG00000200985	22146723	22146813	1	RNA5SP493	RNA5SP493	22
ENSG00000158731	159568088	159569017	1	OR10J6P	OR10J6P	1
ENSG00000234200	152197130	152198791	1	U82671.8		X
ENSG00000227963	110828997	110881793	-1	RP5-1074L1.1		1
ENSG00000243889	142273056	142273334	-1	TRBV8-1	TRBV8-1	7
ENSG00000255214	49893378	49895619	-1	RP11-163O19.10		11
ENSG00000199884	153140864	153140974	-1	Y_RNA		2
ENSG00000218728	127848484	127849768	1	KRT18P44	KRT18P44	X
ENSG00000213216	125791652	125792032	-1	RP11-355O1.7		9
ENSG00000266734	105447681	105447774	-1	AP003471.3		8
ENSG00000266392	79374516	79374578	-1	MIR4740	MIR4740	17
ENSG00000225544	22239621	22240012	-1	KB-1027C11.4		22
ENSG00000254507	11860909	11861591	-1	RP11-481A20.10		8
ENSG00000233203	55353236	55354523	1	RP11-67L3.4		1
ENSG00000250693	116549968	116550863	1	RPF2P2	RPF2P2	4
ENSG00000255190	49896497	49898190	1	TRIM51DP	TRIM51DP	11
ENSG00000253811	158410014	158411797	1	CTD-2363C16.1		5
ENSG00000213197	153246451	153247144	1	AC012066.1		2
ENSG00000253879	60513937	60526334	1	RP11-379I19.3		8
ENSG00000208032	105496597	105496693	-1	MIR548A3	MIR548A3	8
ENSG00000251578	142344427	142344887	1	TRBV21-1	TRBV21-1	7
ENSG00000181852	56598285	56615717	-1	RNF41	RNF41	12
ENSG00000266189	79418130	79418214	-1	MIR3186	MIR3186	17
ENSG00000248730	38282366	38291088	-1	EGFLAM-AS4	EGFLAM-AS4	5
ENSG00000248636	119825792	120105884	-1	RP11-768F21.1		12
ENSG00000218265	13521498	13522277	1	RPS4XP7	RPS4XP7	6
ENSG00000249352	68266266	68325992	-1	7SK		5
ENSG00000243636	207352641	207357407	1	RP11-164O23.7		1
ENSG00000200732	119648446	119648550	1	RNU6-194P	RNU6-194P	6
ENSG00000253454	105578314	105578657	1	NDUFA5P2	NDUFA5P2	8
ENSG00000240738	33716998	33717741	-1	RP1-273G13.1		8
ENSG00000273373	110912776	110915625	1	RP5-1074L1.4		1
ENSG00000233470	50481748	50488817	1	RP11-524K22.1		6
ENSG00000224086	22292609	22297799	1	LL22NC03-86G7.1		22
ENSG00000265725	120336325	120336403	1	MIR3144	MIR3144	6
ENSG00000253456	158412814	158414207	1	CTD-2363C16.2		5
ENSG00000240578	142349249	142349699	1	TRBV22-1	TRBV22-1	7
ENSG00000255016	11882753	11883107	-1	RP11-481A20.8		8
ENSG00000248488	116685255	116685975	-1	PGAM4P2	PGAM4P2	4
ENSG00000232114	38996407	38997266	1	AC018693.5		2
ENSG00000223603	159674773	159675397	-1	CRPP1	CRPP1	1
ENSG00000180745	129676105	129691211	-1	CLRN3	CLRN3	10
ENSG00000206857	120847440	120847546	-1	RNU6-214P	RNU6-214P	6
ENSG00000263732	105767334	105767403	-1	AC012564.1		8
ENSG00000229979	152220509	152220772	-1	U82670.9		X
ENSG00000271667	117444794	117444963	-1	RP11-338I24.1		2
ENSG00000230472	50555320	50604918	-1	RP1-28O17.1		6
ENSG00000200310	121007767	121007888	1	RNA5SP215	RNA5SP215	6
ENSG00000234791	3210776	3211159	1	AC108448.3		11
ENSG00000254800	49904551	49905645	1	RP11-163O19.3		11
ENSG00000225078	125824124	125825591	-1	RP11-123N4.4		9
ENSG00000223995	127972419	127972812	-1	RPL32P35	RPL32P35	X
ENSG00000198367	15027228	15028192	1	OR7A11P		19
ENSG00000243939	105993392	105993807	-1	RP11-200A13.1		8
ENSG00000128872	52043758	52108565	1	TMOD2	TMOD2	15
ENSG00000213445	65405568	65418401	1	SIPA1	SIPA1	11
ENSG00000203415	63745026	63746647	-1	AC016734.1		2
ENSG00000254817	11891155	11892121	-1	OR7E160P	OR7E160P	8
ENSG00000235675	152387936	152393740	-1	AC151961.1		X
ENSG00000250363	116841863	116843134	1	KRT18P21	KRT18P21	4
ENSG00000233271	55446623	55457947	-1	RP11-12C17.2		1
ENSG00000239992	142389237	142389691	1	TRBVA	TRBVA	7
